"id_lieu","id_local","nom_lieu","ad_lieu","com_lieu","insee","type","date_maj","ouvert","source","Xlong","Ylat","nbre_pl","nbre_pmr","duree","horaires","proprio","lumiere","comm"
"17167-C-004","C-004","Grand Pineau","Face arrêt de bus","Le Fouilloux","17167","Auto-stop","2020-02-13","true","810157982","-0.1370930","45.1894020","","","","","","false",""
"47103-C-001","C-001","Bourg","","Le Fréchou","47103","Auto-stop","2020-05-18","true","810157982","0.3215115","44.0852766","","","","","","true",""
"47103-C-002","C-002","Halle","","Le Fréchou","47103","Auto-stop","2020-05-18","true","810157982","0.3226863","44.0852632","","","","","","true",""
"47103-C-003","C-003","Mairie","","Le Fréchou","47103","Auto-stop","2020-05-18","true","810157982","0.3216187","44.0849241","","","","","","true",""
"60262-C-001","C-001","Place des Acacias","Rue des lilas","Le Frestoy-Vaux","60262","Auto-stop","2019-06-20","true","810157982","2.5995840","49.5968280","","","","","","true",""
"60262-C-002","C-002","Abribus DECAUX entrée de la rue des Marroniers","Rue des Marroniers","Le Frestoy-Vaux","60262","Auto-stop","2019-06-20","true","810157982","2.6094410","49.6011400","","","","","","true",""
"60262-C-003","C-003","Carrefour Rue de la Croix Blanche / Rue des Lilas","Rue de la Croix Blanche","Le Frestoy-Vaux","60262","Auto-stop","2019-06-20","true","810157982","2.6042710","49.5941280","","","","","","true",""
"17186-C-001","C-001","ABRI BUS","","Le Gué-d'Alleré","17186","Auto-stop","2021-06-16","true","810157982","-0.8630270","46.1887320","","","","","","true",""
"38163-C-001","C-001","Fond de France","","Le Haut Breda","38163","Auto-stop","2019-08-08","true","810157982","6.0732690","45.2800620","","","","","","false",""
"60400-C-001","C-001","Abribus DECAUX Eglise","Rue de l'Île de France","Le Mesnil-sur-Bulles","60400","Auto-stop","2019-06-20","true","810157982","2.3448410","49.4858430","","","","","","true",""
"60400-C-002","C-002","Contenaires de tri en face l'Eglise","Rue de l'Île de France","Le Mesnil-sur-Bulles","60400","Auto-stop","2019-06-20","true","810157982","2.3446150","49.4856370","","","","","","true",""
"38268-C-001","C-001","Freydon","","Le Moutaret","38268","Auto-stop","2018-11-30","true","810157982","6.0846780","45.4201290","","","","","","false",""
"38268-C-002","C-002","Mairie","","Le Moutaret","38268","Auto-stop","2018-11-30","true","810157982","6.0884030","45.4303460","","","","","","false",""
"38268-C-003","C-003","Le Village","","Le Moutaret","38268","Auto-stop","2018-11-30","true","810157982","6.0888060","45.4322420","","","","","","false",""
"38268-C-004","C-004","Cimetière","","Le Moutaret","38268","Auto-stop","2018-11-30","true","810157982","6.0888950","45.4336200","","","","","","false",""
"62647-C-001","C-001","Chapelle ND du bon secours","37 rue du bas Parcq","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.0842120","50.3885670","","","","","","false",""
"62647-C-002","C-002","Ancienne poste","4 route nationale","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.1022520","50.3790380","","","","","","true",""
"62647-C-003","C-003","Chapelle ND du bon secours","44 rue du bas Parcq","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.0853760","50.3890970","","","","","","false",""
"62647-C-004","C-004","Gendarmerie","39 route nationale","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.0986190","50.3787920","","","","","","true",""
"62647-C-005","C-005","Ets ARKAL","50 rue du bas Parcq","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.0744090","50.3832170","","","","","","true",""
"62647-C-006","C-006","Rue de l'Hermitage","53 rue de l'Hermitage","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.1056510","50.3872000","","","","","","false",""
"62647-C-007","C-007","Ets ARKAL","69 rue du bas Parcq","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.0758910","50.3838620","","","","","","true",""
"62647-C-008","C-008","Rue de l'Hermitage","58 rue de l'Hermitage","Le Parcq","62647","Auto-stop","2019-06-05","true","810157982","2.1051370","50.3878130","","","","","","false",""
"27263-C-001","C-001","Mairie annexe Saint-Ouen-des-Champs","375 Le Village  (en face de la mairie annexe)","Le Perrey","27263","Auto-stop","2020-10-22","true","810157982","0.5391030","49.3917030","","","","","","true",""
"27263-C-002","C-002","L'Atelier de la fleur","2 chemin du four à pain  (au niveau du parking le long de la D139)","Le Perrey","27263","Auto-stop","2020-10-22","true","810157982","0.5706350","49.3808050","","","","","","true",""
"27263-C-003","C-003","Mairie annexe (Saint-Thurien)","47 route de la buquetterie","Le Perrey","27263","Auto-stop","2020-10-22","true","810157982","0.5568700","49.4075770","","","","","","true",""
"27263-C-004","C-004","Le Relais de Fourmetot","9 route du Bourg","Le Perrey","27263","Auto-stop","2020-10-22","true","810157982","0.5708650","49.3809830","","","","","","true",""
"27263-C-005","C-005","Eglise (Saint-Ouen-des-Champs)","3 Le Village (carrefour du chemin de l'église)","Le Perrey","27263","Auto-stop","2020-10-22","true","810157982","0.5390760","49.3921500","","","","","","true",""
"27263-C-006","C-006","Eglise (Saint-Thurien)","Place de l'Eglise  (au niveau de l'abribus)","Le Perrey","27263","Auto-stop","2020-10-22","true","810157982","0.5560380","49.4070990","","","","","","true",""
"09229-C-001","C-001","Grand' Rue","Grand'Rue","Le Peyrat","09229","Auto-stop","2019-10-29","true","810157982","1.9184715","42.9565050","","","","","","true",""
"60497-C-001","C-001","Monument aux Morts","Rue des Marettes","Le Plessier-sur-Bulles","60497","Auto-stop","2019-06-20","true","810157982","2.3156500","49.4961230","","","","","","true",""
"60497-C-002","C-002","Rue de Bulles","Rue de Bulles","Le Plessier-sur-Bulles","60497","Auto-stop","2019-06-20","true","810157982","2.3144680","49.4937110","","","","","","true",""
"60498-C-001","C-001","Eglise","Rue de Compiègne","Le Plessier-sur-Saint-Just","60498","Auto-stop","2019-06-20","true","810157982","2.4519280","49.5095030","","","","","","false",""
"60498-C-002","C-002","Mairie / École","Rue de Compiègne","Le Plessier-sur-Saint-Just","60498","Auto-stop","2019-06-20","true","810157982","2.4522400","49.5096220","","","","","","true",""
"60498-C-003","C-003","Communauté de Communes du Plateau Picard","Rue verte","Le Plessier-sur-Saint-Just","60498","Auto-stop","2019-06-20","true","810157982","2.4485220","49.5098180","","","","","","true",""
"60498-C-004","C-004","Abribus DECAUX Grande Rue","Grande Rue","Le Plessier-sur-Saint-Just","60498","Auto-stop","2019-06-20","true","810157982","2.4567130","49.5123670","","","","","","true",""
"60503-C-001","C-001","Abribus DECAUX Eglise","Rue de l'Eglise","Le Ployron","60503","Auto-stop","2019-06-20","true","810157982","2.5858170","49.5846760","","","","","","true",""
"60503-C-002","C-002","Route de Montdidier (Direction Montdidier)","Route de Montdidier","Le Ployron","60503","Auto-stop","2019-06-20","true","810157982","2.5818900","49.5850890","","","","","","true",""
"60503-C-003","C-003","Croix Route de Montdidier","Route de Montdidier","Le Ployron","60503","Auto-stop","2019-06-20","true","810157982","2.5818380","49.5850300","","","","","","false",""
"34210-C-001","C-001","Avenue de Pouzols","","Le Pouget","34210","Auto-stop","2021-03-09","true","810157982","3.5230710","43.5939590","","","","","","false",""
"34210-C-002","C-002","Domaine des Trois Fontaines","","Le Pouget","34210","Auto-stop","2021-03-08","true","810157982","3.4960972","43.5955017","","","","","","false",""
"34210-C-003","C-003","Avenue de Canet - ateliers municipaux","1B Lotissement le Mas de l'Aubun","Le Pouget","34210","Auto-stop","2021-03-12","true","810157982","3.5201280","43.5922689","","","","","","false",""
"34210-C-004","C-004","arrêt de bus Saint-Bauzille","35 Rue de la Terrasse","Le Pouget","34210","Auto-stop","2021-03-12","true","810157982","3.5303668","43.5932460","","","","","","false",""
"34210-C-005","C-005","salle polyvalente des Condamines","41 Rue de l'Estang","Le Pouget","34210","Auto-stop","2021-03-09","true","810157982","3.5274720","43.5881810","","","","","","false",""
"62677-C-001","C-001","Mairie","13 rue Christine","Le Quesnoy-en-Artois","62677","Auto-stop","2019-09-19","true","810157982","2.0463430","50.3347710","","","","","","true",""
"62677-C-002","C-002","Rue d'Auxi","20 rue d'Auxi","Le Quesnoy-en-Artois","62677","Auto-stop","2019-09-19","true","810157982","2.0519250","50.3355070","","","","","","true",""
"62677-C-003","C-003","Rue d'Auxi","24 rue d'Auxi","Le Quesnoy-en-Artois","62677","Auto-stop","2019-09-19","true","810157982","2.0522020","50.3350950","","","","","","true",""
"62677-C-004","C-004","Rue d'en bas","Rue d'en bas","Le Quesnoy-en-Artois","62677","Auto-stop","2019-09-19","true","810157982","2.0473810","50.3336940","","","","","","true",""
"81224-C-001","C-001","Le bourg","Intersection D30/D9","Le Riols","81224","Auto-stop","2017-10-17","true","810157982","1.9096110","44.1508560","","","","","","false",""
"48131-C-001","C-001","Parking du Rozier","","Le Rozier","48131","Auto-stop","2017-10-17","true","810157982","3.2078900","44.1906000","","","","","","false",""
"38471-C-002","C-002","Place du Village (D512)","La Place  Route de Chartreuse","Le Sappey-en-Chartreuse","38471","Auto-stop","2020-07-01","true","810157982","5.7770660","45.2594950","","","","","","false",""
"38471-C-003","C-003","Le Gouillat (D512)","Le Gouillat","Le Sappey-en-Chartreuse","38471","Auto-stop","2020-07-01","true","810157982","5.7711100","45.2547210","","","","","","false",""
"47287-C-001","C-001","Arrêt de bus","","Le Saumont","47287","Auto-stop","2020-05-18","true","810157982","0.4585402","44.1233131","","","","","","false",""
"47287-C-002","C-002","Entrée du château","","Le Saumont","47287","Auto-stop","2020-05-18","true","810157982","0.4590712","44.1231372","","","","","","true",""
"27632-C-001","C-001","Sapin","RUE DES SAPINS","Le Thil","27632","Auto-stop","2020-04-02","true","810157982","1.5513400","49.3127100","","","","","","true",""
"27632-C-002","C-002","ECOLE - MAIRIE","RUE DE LA GRANDE RUE","Le Thil","27632","Auto-stop","2020-04-02","true","810157982","1.5556600","49.3113700","","","","","","true",""
"27632-C-003","C-003","ECOLE - MAIRIE","RUE DE LA GRANDE RUE","Le Thil","27632","Auto-stop","2020-04-02","true","810157982","1.5560100","49.3112500","","","","","","true",""
"27632-C-004","C-004","SALLE DES FÊTES","RUE DU MOULIN","Le Thil","27632","Auto-stop","2020-04-02","true","810157982","1.5519100","49.3103600","","","","","","false",""
"38511-C-001","C-001","Gendarmerie","","Le Touvet","38511","Auto-stop","2019-09-24","true","810157982","5.9541360","45.3575820","","","","","","false",""
"38511-C-002","C-002","La Conche","","Le Touvet","38511","Auto-stop","2019-09-23","true","810157982","5.9472180","45.3518090","","","","","","false",""
"38511-C-003","C-003","La Cime","","Le Touvet","38511","Auto-stop","2019-09-24","true","810157982","5.9548170","45.3641860","","","","","","false",""
"38511-C-004","C-004","La Frette","","Le Touvet","38511","Auto-stop","2019-09-23","true","810157982","5.9420140","45.3388040","","","","","","false",""
"38511-C-005","C-005","Grandes terres","","Le Touvet","38511","Auto-stop","2019-09-23","true","810157982","5.9554430","45.3578980","","","","","","false",""
"38511-C-006","C-006","Montée Plateau","","Le Touvet","38511","Auto-stop","2017-10-17","true","810157982","5.9479900","45.3590900","","","","","","false",""
"78623-C-001","C-001","Château - vers St Rémy","","Le Tremblay-sur-Mauldre","78623","Auto-stop","2021-06-02","true","810157982","1.8768398","48.7778336","","","","","","false",""
"78623-C-002","C-002","Eglise - vers Bazoches","","Le Tremblay-sur-Mauldre","78623","Auto-stop","2021-06-02","true","810157982","1.8770100","48.7779620","","","","","","false",""
"78623-C-003","C-003","Vert Buisson","","Le Tremblay-sur-Mauldre","78623","Auto-stop","2021-06-02","true","810157982","1.8756291","48.7720768","","","","","","false",""
"78623-C-004","C-004","AFT-IFTIM-CHEP","","Le Tremblay-sur-Mauldre","78623","Auto-stop","2021-06-02","true","810157982","1.8784867","48.7701902","","","","","","false",""
"34314-C-001","C-001","D17E3","D17E3","Le Triadou","34314","Auto-stop","2017-10-17","true","810157982","3.8569410","43.7452780","","","","","","false",""
"34314-C-002","C-002","Allée de l'Hortus","Allée de l'Hortus","Le Triadou","34314","Auto-stop","2017-10-17","true","810157982","3.8518610","43.7403130","","","","","","true",""
"34314-C-003","C-003","D17E3","D17E3","Le Triadou","34314","Auto-stop","2017-10-17","true","810157982","3.8557830","43.7435690","","","","","","false",""
"77485-C-001","C-001","Ruelle des Buissons","Angle de la rue des templiers et de la ruelle des buissons","Le Vaudoué","77485","Auto-stop","2019-06-20","true","810157982","2.5194090","48.3581560","","","","","","true",""
"77485-C-002","C-002","Templiers","52 rue des templiers","Le Vaudoué","77485","Auto-stop","2019-06-20","true","810157982","2.5203850","48.3524140","","","","","","true",""
"77485-C-003","C-003","Templiers","Angle de la rue des templiers et du chemin du nid corbin","Le Vaudoué","77485","Auto-stop","2019-06-20","true","810157982","2.5205570","48.3525990","","","","","","true",""
"77485-C-004","C-004","Ardennes","2 rue des Ardennes","Le Vaudoué","77485","Auto-stop","2019-06-20","true","810157982","2.5200690","48.3604000","","","","","","true",""
"38538-C-001","C-001","Stade Agud","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8616920","45.2206920","","","","","","false",""
"38538-C-002","C-002","Grande Ile","","Le Versoud","38538","Auto-stop","2018-05-28","true","810157982","5.8710340","45.2312800","","","","","","false",""
"38538-C-003","C-003","Belle Plaine","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8699800","45.2226040","","","","","","false",""
"38538-C-004","C-004","Aérodrome","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8503530","45.2153200","","","","","","false",""
"38538-C-005","C-005","Belle Plaine","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8668140","45.2198450","","","","","","false",""
"38538-C-006","C-006","Rond point st Exupéry","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8553690","45.2150480","","","","","","false",""
"38538-C-007","C-007","Lamartine","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8761750","45.2242260","","","","","","false",""
"38538-C-008","C-008","ZA Malvaisin","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8524620","45.2092580","","","","","","false",""
"38538-C-009","C-009","Pruney","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8776190","45.2298650","","","","","","false",""
"38538-C-010","C-010","Casino","","Le Versoud","38538","Auto-stop","2018-04-27","true","810157982","5.8589190","45.2129470","","","","","","false",""
"38538-C-011","C-011","Place Jean Moulin","","Le Versoud","38538","Auto-stop","2018-05-18","true","810157982","5.8762140","45.2267290","","","","","","false",""
"38538-C-012","C-012","La Place","","Le Versoud","38538","Auto-stop","2018-05-07","true","810157982","5.8623880","45.2155730","","","","","","false",""
"62492-C-001","C-001","LEBIEZ_5","Route d'Hesdin","Lebiez","62492","Auto-stop","2019-11-28","true","810157982","1.9858400","50.4622600","","","","","","true",""
"62492-C-002","C-002","LEBIEZ_6","Route d'Hesdin","Lebiez","62492","Auto-stop","2019-11-28","true","810157982","1.9858400","50.4624300","","","","","","true",""
"62492-C-003","C-003","LEBIEZ_1","Route de Royon","Lebiez","62492","Auto-stop","2019-11-28","true","810157982","1.9846900","50.4699400","","","","","","true",""
"62492-C-004","C-004","LEBIEZ_2","Rue du Couvent","Lebiez","62492","Auto-stop","2019-11-28","true","810157982","1.9812100","50.4689600","","","","","","true",""
"62492-C-005","C-005","LEBIEZ_3","Rue de l'Ecole","Lebiez","62492","Auto-stop","2019-11-28","true","810157982","1.9824500","50.4706200","","","","","","true",""
"62492-C-006","C-006","LEBIEZ_4","Rue de l'Ecole","Lebiez","62492","Auto-stop","2019-11-28","true","810157982","1.9824700","50.4700000","","","","","","true",""
"64328-C-001","C-001","Ledeuix","Rue de l'Eglise","Ledeuix","64328","Auto-stop","2022-01-04","true","810157982","-0.621629","43.217132","10","1","","","","true",""
"64328-C-002","C-002","Ledeuix","Rue de Lamarque","Ledeuix","64328","Auto-stop","2022-01-04","true","810157982","-0.621827","43.218242","15","","","","","true",""
"64330-C-001","C-001","Leés Fronton","Place du fronton","Lées-Athas","64330","Auto-stop","2022-01-04","true","810157982","-0.6209257","42.9740461","3","","","","","false",""
"64330-C-002","C-002","Athas centre","Chemin du Port","Lées-Athas","64330","Auto-stop","2022-01-04","true","810157982","-0.6174224","42.9859512","3","","","","","false",""
"60357-C-001","C-001","Abribus de la Mairie","Grande Rue","Léglantiers","60357","Auto-stop","2019-06-20","true","810157982","2.5319000","49.4952950","","","","","","true",""
"39291-C-001","C-001","Lemuy-1","Place du Lion","Lemuy","39291","Auto-stop","2021-04-27","true","810157982","5.9674960","46.8965060","","","","","","true",""
"42120-C-001","C-001","Le Pont","Rte de Villemontais","Lentigny","42120","Auto-stop","2019-06-20","true","810157982","3.9668700","45.9851300","","","","","","true",""
"42120-C-002","C-002","Lentigny Bourg","Rue des Capucines","Lentigny","42120","Auto-stop","2019-06-20","true","810157982","3.9821800","45.9961200","","","","","","true",""
"42120-C-003","C-003","Lentigny centre commercial","Rue de la bruyère","Lentigny","42120","Auto-stop","2019-06-20","true","810157982","3.9836600","45.9929700","","","","","","true",""
"42120-C-004","C-004","lentigny Les Vignes","Rue des sapins","Lentigny","42120","Auto-stop","2019-06-20","true","810157982","3.9770500","45.9947100","","","","","","true",""
"82098-C-001","C-001","Route de St Etienne de Tulmont","","Léojac","82098","Auto-stop","2017-10-17","true","810157982","1.4494658","44.0080800","","","","","","false",""
"82098-C-002","C-002","Route de Genebrieres","","Léojac","82098","Auto-stop","2017-10-17","true","810157982","1.4499807","44.0135585","","","","","","false",""
"26163-C-001","C-001","Léoncel","","Léoncel","26163","Auto-stop","2019-06-13","true","810157982","5.1923382","44.9104716","","","","","","false",""
"17204-C-001","C-001","Abri bus - Le Bourg","Place de la Mairie","Léoville","17204","Auto-stop","2020-05-19","true","810157982","-0.3370160","45.3771530","","","","","","true",""
"09161-C-001","C-001","Place du Praxinabel","Avenue Mathil","Léran","09161","Auto-stop","2019-10-29","true","810157982","1.9104510","42.9875546","","","","","","true",""
"09161-C-002","C-002","Avenue Saint-Roch","Avenue Saint-Roch","Léran","09161","Auto-stop","2019-10-29","true","810157982","1.9081230","42.9888590","","","","","","true",""
"38002-C-001","C-001","Le Poutaz","","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9786700","45.2623800","","","","","","false",""
"38002-C-002","C-002","Le Lanat","","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9799500","45.2724100","","","","","","false",""
"38002-C-003","C-003","Mairie","Mairie","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9647310","45.2717140","","","","","","false",""
"38002-C-004","C-004","Centre village","","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9652400","45.2707000","","","","","","false",""
"38002-C-005","C-005","Col des Ayes","","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9874100","45.2737200","","","","","","false",""
"38002-C-006","C-006","Col des Ayes","","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9843600","45.2743400","","","","","","false",""
"38002-C-007","C-007","Villard-Bernard","","Les Adrets","38002","Auto-stop","2017-10-17","true","810157982","5.9787600","45.2736000","","","","","","false",""
"66004-C-001","C-001","Ma Néou","Avenue de Mont Louis (RD 32)","Les Angles","66004","Auto-stop","2017-10-17","true","810157982","2.0726853","42.5676311","","","","","","false",""
"66004-C-002","C-002","Yaka","Avenue de Mont Louis (RD 32)","Les Angles","66004","Auto-stop","2018-10-26","true","810157982","2.0715803","42.5723695","","","","","","true",""
"66004-C-003","C-003","Place du Coq d'Or","Place du Coq d'Or","Les Angles","66004","Auto-stop","2017-10-17","true","810157982","2.0739996","42.5773572","","","","","","true",""
"66004-C-004","C-004","Complexe sportif","avenue de Mont Louis (RD 32)","Les Angles","66004","Auto-stop","2017-10-17","true","810157982","2.0710730","42.5769680","","","","","","true",""
"39019-C-001","C-001","Les Arsures-1","Route de Salins","Les Arsures","39019","Auto-stop","2021-04-26","true","810157982","5.7907020","46.9468750","","","","","","true",""
"39019-C-002","C-002","Les Arsures-2","Route de Salins","Les Arsures","39019","Auto-stop","2021-04-26","true","810157982","5.7907390","46.9468570","","","","","","true",""
"73024-C-001","C-001","Le Pré","","Les Avanchers-Valmorel","73024","Auto-stop","2019-06-20","true","810157982","6.4490046","45.4688940","","","","","","false",""
"73024-C-002","C-002","Valmorel","","Les Avanchers-Valmorel","73024","Auto-stop","2019-06-20","true","810157982","6.4426029","45.4619536","","","","","","false",""
"73024-C-003","C-003","Le Fey Dessous","","Les Avanchers-Valmorel","73024","Auto-stop","2019-06-20","true","810157982","6.4704563","45.4907534","","","","","","false",""
"73024-C-004","C-004","Chef lieu","","Les Avanchers-Valmorel","73024","Auto-stop","2019-06-20","true","810157982","6.4569568","45.4795445","","","","","","false",""
"73024-C-005","C-005","Chef lieu","","Les Avanchers-Valmorel","73024","Auto-stop","2019-06-20","true","810157982","6.4550392","45.4791142","","","","","","false",""
"73024-C-006","C-006","Le Meiller","","Les Avanchers-Valmorel","73024","Auto-stop","2019-06-20","true","810157982","6.4470275","45.4779890","","","","","","false",""
"73257-C-001","C-001","Praranger","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5231501","45.3526382","","","","","","false",""
"73257-C-002","C-002","Entrée de Saint Martin de Belleville","Rue Saint François","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5019780","45.3827567","","","","","","false",""
"73257-C-003","C-003","Praranger","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5235295","45.3524691","","","","","","false",""
"73257-C-004","C-004","Les Airelles","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5057754","45.3823448","","","","","","false",""
"73257-C-005","C-005","Les Airelles","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5054181","45.3824124","","","","","","false",""
"73257-C-006","C-006","Villarlurin","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5309057","45.4624167","","","","","","false",""
"73257-C-007","C-007","Levassaix","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5344032","45.3372327","","","","","","false",""
"73257-C-008","C-008","Saint Marcel","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5130520","45.3707265","","","","","","false",""
"73257-C-009","C-009","Les Menuires - Point I","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5362683","45.3296393","","","","","","false",""
"73257-C-010","C-010","Saint Marcel","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5132440","45.3706598","","","","","","false",""
"73257-C-011","C-011","Les Ménuires Parking la Masse 1","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5366839","45.3176912","","","","","","false",""
"73257-C-012","C-012","Les Granges","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5229678","45.3594365","","","","","","false",""
"73257-C-013","C-013","Val Thorens","","Les Belleville","73257","Auto-stop","2019-06-20","true","810157982","6.5771651","45.2989694","","","","","","false",""
"81045-C-001","C-001","L'E.s.c.a.l.e","33 promenade de l'Autan  D600","Les Cabannes","81045","Auto-stop","2017-10-17","true","810157982","1.9395500","44.0664960","","","","","","false",""
"81045-C-002","C-002","Friperie Familles Rurales","41 promenade de l'Autan  D600","Les Cabannes","81045","Auto-stop","2017-10-17","true","810157982","1.9395980","44.0665710","","","","","","false",""
"81045-C-003","C-003","Arrêt bus scolaire Le Féral","Le feral  D91","Les Cabannes","81045","Auto-stop","2017-10-17","true","810157982","1.9268770","44.0693370","","","","","","false",""
"17179-C-001","C-001","COURPIGNAC","RUE PAUL CLAUDEL","Les Gonds","17179","Auto-stop","2019-08-23","true","810157982","-0.5955006","45.7066320","","","","","","true",""
"17179-C-002","C-002","FIEF DU ROY","RUE DE PABAN","Les Gonds","17179","Auto-stop","2019-08-23","true","810157982","-0.6297126","45.7133670","","","","","","true",""
"17179-C-003","C-003","PHARMACIE","RUE HECTOR BERLIOZ","Les Gonds","17179","Auto-stop","2019-08-23","true","810157982","-0.6119660","45.7134003","","","","","","true",""
"17179-C-004","C-004","MOULIN DE DIET","RUE DU CHENE","Les Gonds","17179","Auto-stop","2019-08-23","true","810157982","-0.6195815","45.7110223","","","","","","true",""
"17179-C-005","C-005","CENTRE BOURG","","Les Gonds","17179","Auto-stop","2019-08-23","true","810157982","-0.6166472","45.7153486","","","","","","false",""
"17179-C-006","C-006","LES GILLARDEAUX","RUE DES GILLARDEAUX","Les Gonds","17179","Auto-stop","2019-08-23","true","810157982","-0.6288137","45.7187270","","","","","","false",""
"08019-C-001","C-001","Fontaine","7  grand rue","Les Grandes-Armoises","08019","Auto-stop","2020-07-28","true","810157982","4.8922420","49.5321200","","","","","","false",""
"73151-C-001","C-001","Lac Saint André","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9882900","45.4940500","","","","","","false",""
"73151-C-002","C-002","Mairie","","Les Marches","73151","Auto-stop","2020-07-15","true","810157982","5.9999700","45.4992500","","","","","","false",""
"73151-C-003","C-003","Eglise","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","6.0009800","45.4988300","","","","","","false",""
"73151-C-004","C-004","Les Fontanettes","Saint André  Les Marches Chef Lieu","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9687100","45.4981800","","","","","","false",""
"73151-C-005","C-005","Saint André","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9762600","45.4918000","","","","","","false",""
"73151-C-006","C-006","Boulangerie","","Les Marches","73151","Auto-stop","2020-07-15","true","810157982","6.0004900","45.4985000","","","","","","false",""
"73151-C-007","C-007","Lac Saint André","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9890600","45.4940000","","","","","","false",""
"73151-C-008","C-008","Bovet","","Les Marches","73151","Auto-stop","2020-07-15","true","810157982","6.0072500","45.5008900","","","","","","false",""
"73151-C-009","C-009","Saint André","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9758900","45.4919600","","","","","","false",""
"73151-C-010","C-010","La Douane","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9888600","45.4796100","","","","","","false",""
"73151-C-011","C-011","Les Fontanettes","","Les Marches","73151","Auto-stop","2020-07-27","true","810157982","5.9690700","45.4982100","","","","","","false",""
"34153-C-001","C-001","Mairie","Arrêt de bus ""Mairie"", D17E3","Les Matelles","34153","Auto-stop","2017-10-17","true","810157982","3.8100560","43.7304100","","","","","","true",""
"34153-C-002","C-002","Parking Avenue du Val de Montferrand","Parking Avenue du Val de Montferrand","Les Matelles","34153","Auto-stop","2017-10-17","true","810157982","3.8117950","43.7307120","","","","","","true",""
"34153-C-003","C-003","Route de Saint-Mathieu","Arrêt de bus ""Route de Saint-Mathieu"", D17E3","Les Matelles","34153","Auto-stop","2017-10-17","true","810157982","3.8160270","43.7312510","","","","","","true",""
"34153-C-004","C-004","Route de Saint-Gély","Route de Saint-Gély  D102","Les Matelles","34153","Auto-stop","2017-10-17","true","810157982","3.8119720","43.7249250","","","","","","true",""
"78398-C-001","C-001","Château (vers Villiers St F)","","Les Mesnuls","78398","Auto-stop","2021-06-02","true","810157982","1.8361637","48.7568727","","","","","","false",""
"78398-C-002","C-002","Chateau (vers Rambouillet)","","Les Mesnuls","78398","Auto-stop","2021-06-02","true","810157982","1.8360349","48.7569937","","","","","","false",""
"91411-C-001","C-001","Les Molières Rd Point Rue de Limours","rue de Limours","Les Molières","91411","Auto-stop","2018-07-06","true","810157982","2.0655800","48.6697480","","","","","","false",""
"91411-C-002","C-002","Les Molières ESPACE CULTUREL","10-12 PLACE DE LA MAIRIE","Les Molières","91411","Auto-stop","2018-07-06","true","810157982","2.0692348","48.6733053","","","","","","false",""
"08020-C-001","C-001","Vermeil","A l’angle de la grand rue et de la rue de l’église","Les Petites-Armoises","08020","Auto-stop","2020-07-28","true","810157982","4.8256110","49.5045200","","","","","","false",""
